country,region,year,score,logged_gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,eb_log_gdp_per_capita,eb_social_support,eb_healthy_life_expectancy,eb_freedom_to_make_life_choices,eb_generosity,eb_perceptions_of_corruption
Yemen,Middle East and North Africa,2017,3.593,,0.789555013,54.98103333,0.595190763,,,0.592,0.935,0.31,0.249,0.104,0.057
Zambia,Sub-Saharan Africa,2017,4.514,8.211669922,0.74375391,53.80378342,0.823168576,0.129821524,0.739540637,0.636,1.003,0.258,0.462,0.25,0.078
Zimbabwe,Sub-Saharan Africa,2017,3.875,7.538187027,0.754147053,52.67448425,0.752826095,-0.066004686,0.751208007,0.376,1.083,0.197,0.336,0.189,0.095
Afghanistan,South Asia,2018,3.632,7.462609768,0.525074542,52.01332855,0.445294231,0.179053545,0.879704535,0.332,0.537,0.255,0.085,0.191,0.036
Albania,Central and Eastern Europe,2018,4.586,9.338126183,0.639576375,68.87155151,0.726340234,0.259975374,0.886778414,0.916,0.817,0.79,0.419,0.149,0.032
Algeria,Middle East and North Africa,2018,5.295,9.54070282,0.776976705,65.6048584,0.439177334,0.128987744,0.698342979,0.979,1.154,0.687,0.077,0.055,0.135
Angola,Sub-Saharan Africa,2018,3.795,8.741956711,0.765275478,52.46070862,0.374172747,0.10682857,0.83354044,0.73,1.125,0.269,0,0.079,0.061
Argentina,Latin America and Caribbean,2018,6.388,9.842000961,0.905564666,67.39848328,0.85338968,0.16317381,0.847881675,1.073,1.468,0.744,0.57,0.062,0.054
Armenia,Commonwealth of Independent States,2018,4.321,9.018901825,0.710184693,64.96247864,0.592957973,0.122583561,0.895624936,0.816,0.99,0.666,0.26,0.077,0.028
Australia,North America and ANZ,2018,7.272,10.70041943,0.948141158,72.65029907,0.918003738,0.694878876,0.388529062,1.34,1.573,0.91,0.647,0.361,0.302
Austria,Western Europe,2018,7.139,10.70491695,0.920177042,72.04956818,0.893371582,0.509860396,0.533494234,1.341,1.504,0.891,0.617,0.242,0.224
Azerbaijan,Commonwealth of Independent States,2018,5.201,9.685745239,0.779933214,62.96974945,0.73573947,0.104108624,0.620859325,1.024,1.161,0.603,0.43,0.031,0.176
Bahrain,Middle East and North Africa,2018,6.105,10.69341278,0.863598287,65.97679138,0.874140799,0.510673225,,1.338,1.366,0.698,0.594,0.243,0.123
Bangladesh,South Asia,2018,4.5,8.106625557,0.652717888,62.20355988,0.861735761,0.170758501,0.681194186,0.532,0.85,0.579,0.58,0.153,0.144
Belarus,Commonwealth of Independent States,2018,5.483,9.733157158,0.917586327,66.03050995,0.632646799,0.217487231,0.661701798,1.039,1.498,0.7,0.307,0.101,0.154
Belgium,Western Europe,2018,6.927,10.64765549,0.911503732,72.14292908,0.864310026,0.421579719,0.502901018,1.324,1.483,0.894,0.583,0.188,0.24
Belize,Latin America and Caribbean,2018,5.956,8.987882614,0.755414307,58.92390823,0.872770309,0.286091298,0.783099353,0.807,1.101,0.474,0.593,0.183,0.089
Benin,Sub-Saharan Africa,2018,4.141,7.610313416,0.457777113,51.5617981,0.744072258,0.149063423,0.823281527,0.378,0.372,0.24,0.44,0.163,0.067
Bhutan,South Asia,2018,5.082,8.954587936,0.850920916,60.56794357,0.829656422,0.563592196,0.631327808,0.796,1.335,0.527,0.541,0.364,0.171
Bolivia,Latin America and Caribbean,2018,5.752,8.809252739,0.805337012,59.99578857,0.883693457,0.209027827,0.847298145,0.751,1.223,0.508,0.606,0.141,0.054
Bosnia and Herzegovina,Central and Eastern Europe,2018,5.129,9.335348129,0.74608314,67.83827209,0.609956622,0.363586843,0.946652532,0.915,1.078,0.758,0.28,0.216,0
Botswana,Sub-Saharan Africa,2018,3.59,9.661838531,0.785132468,57.10570526,0.842526436,0.119786821,0.77634877,1.017,1.174,0.417,0.557,0.042,0.092
Brazil,Latin America and Caribbean,2018,6.419,9.563308716,0.90800184,65.244133,0.789254189,0.217360467,0.784572959,0.986,1.474,0.675,0.493,0.11,0.088
Bulgaria,Central and Eastern Europe,2018,4.933,9.783441544,0.924724042,66.4154892,0.675944567,0.162422732,0.929407775,1.054,1.515,0.712,0.359,0.064,0.009
Burkina Faso,Sub-Saharan Africa,2018,4.424,7.404325962,0.753720284,51.99110031,0.636307597,0.152457878,0.710499942,0.314,1.097,0.254,0.312,0.175,0.128
Burundi,Sub-Saharan Africa,2018,2.905,6.688570023,0.56173259,48.56855774,0.428722262,0.054393403,0.806447208,0.091,0.627,0.145,0.065,0.149,0.076
Cambodia,Southeast Asia,2018,4.433,8.159075737,0.750254333,58.37112808,0.959941328,0.336479425,0.826803446,0.549,1.088,0.457,0.696,0.256,0.065
Cameroon,Sub-Saharan Africa,2018,4.975,8.114089012,0.66957283,49.73516464,0.755737603,0.220446259,0.866538763,0.535,0.891,0.182,0.454,0.183,0.043
Canada,North America and ANZ,2018,7.328,10.66978168,0.931540191,72.19080353,0.923505962,0.625681043,0.40965575,1.33,1.532,0.896,0.653,0.321,0.291
Central African Republic,Sub-Saharan Africa,2018,3.083,6.473706245,0.305565357,44.31241989,0.630962014,0.167455778,0.875871241,0.024,0,0.01,0.305,0.218,0.038
Chad,Sub-Saharan Africa,2018,4.301,7.546162128,0.676192522,45.65771484,0.533072293,0.171422482,0.835992634,0.358,0.907,0.053,0.189,0.181,0.06
Chile,Latin America and Caribbean,2018,6.476,10.0303154,0.849452078,69.43771362,0.736905336,0.387090564,0.834768057,1.131,1.331,0.808,0.431,0.197,0.061
China,East Asia,2018,5.246,9.574295998,0.77220428,69.15530396,0.876166463,0.09170004,,0.989,1.142,0.799,0.597,0.029,0.103
Colombia,Latin America and Caribbean,2018,6.26,9.48151207,0.893501878,63.98257065,0.821186841,0.191339627,0.873871207,0.96,1.439,0.635,0.531,0.099,0.039
Congo (Brazzaville),Sub-Saharan Africa,2018,4.559,8.586006165,0.636860967,54.78947067,0.806351066,0.112148799,0.803959429,0.682,0.811,0.343,0.514,0.091,0.077
Congo (Kinshasa),Sub-Saharan Africa,2018,4.245,6.619260788,0.769605279,50.42560196,0.636904776,0.123985462,0.850198269,0.069,1.136,0.204,0.312,0.197,0.052
Costa Rica,Latin America and Caribbean,2018,7.072,9.64099884,0.901704073,69.69971466,0.905381024,0.274674296,0.760924518,1.01,1.459,0.817,0.632,0.143,0.101
Croatia,Central and Eastern Europe,2018,5.321,9.977690697,0.77996558,67.19174194,0.694128335,0.2640149,0.874756753,1.115,1.161,0.737,0.38,0.12,0.039
Cyprus,Western Europe,2018,5.762,10.34348869,0.792133808,72.60899353,0.729775667,0.422272146,0.882088602,1.229,1.191,0.909,0.423,0.202,0.035
Czech Republic,Central and Eastern Europe,2018,6.711,10.35843086,0.91413635,70.87612152,0.830621243,0.206805915,0.884560943,1.233,1.489,0.854,0.543,0.064,0.034
Denmark,Western Europe,2018,7.555,10.73639584,0.955462277,71.31227112,0.948895276,0.579054058,0.193662241,1.351,1.59,0.868,0.683,0.284,0.408
Dominican Republic,Latin America and Caribbean,2018,5.302,9.549773216,0.89428401,63.33527756,0.860594034,0.230584472,0.751462996,0.982,1.441,0.614,0.578,0.12,0.106
Ecuador,Latin America and Caribbean,2018,5.973,9.252638817,0.849092364,67.146492,0.841979861,0.198478401,0.724856436,0.889,1.33,0.736,0.556,0.114,0.12
Egypt,Middle East and North Africa,2018,4.419,9.240495682,0.724412739,61.41292572,0.636678874,0.164250925,0.749844432,0.885,1.025,0.553,0.312,0.092,0.107
El Salvador,Latin America and Caribbean,2018,6.167,8.984984398,0.808451772,64.09542847,0.761672378,0.101884641,0.794663727,0.806,1.231,0.639,0.461,0.065,0.082
Estonia,Central and Eastern Europe,2018,5.739,10.2510128,0.931745052,67.19956207,0.839159548,0.232368931,0.625703633,1.2,1.532,0.737,0.553,0.086,0.174
Ethiopia,Sub-Saharan Africa,2018,4.35,7.385899067,0.693872035,56.29846573,0.754294395,0.220371321,0.677075565,0.308,0.95,0.391,0.452,0.22,0.146
Finland,Western Europe,2018,7.632,10.58847332,0.95614934,71.51750183,0.946693718,0.421380997,0.221270055,1.305,1.592,0.874,0.681,0.192,0.393
France,Western Europe,2018,6.489,10.54893684,0.904789925,72.58893585,0.811832786,0.273441076,0.622337937,1.293,1.466,0.908,0.52,0.098,0.176
Gabon,Sub-Saharan Africa,2018,4.758,9.72511673,0.781012475,56.71204758,0.673866689,0.107504159,0.851480901,1.036,1.164,0.404,0.356,0.032,0.052
Georgia,Commonwealth of Independent States,2018,4.34,9.137402534,0.547448337,64.21975708,0.68998462,0.07200601,0.55025655,0.853,0.592,0.643,0.375,0.038,0.215
Germany,Western Europe,2018,6.965,10.69935513,0.908021033,71.07910156,0.867221892,0.558219731,0.430079073,1.34,1.474,0.861,0.586,0.273,0.28
Ghana,Sub-Saharan Africa,2018,4.657,8.297337532,0.671591341,54.60906219,0.793514252,0.277398497,0.893568754,0.592,0.896,0.337,0.499,0.212,0.029
Greece,Western Europe,2018,5.358,10.10256386,0.796696246,71.64774323,0.484304935,0.086994521,0.864572704,1.154,1.202,0.879,0.131,0,0.044
Guatemala,Latin America and Caribbean,2018,6.382,8.906291962,0.823568165,63.14404297,0.882483244,0.271144837,0.816302657,0.781,1.268,0.608,0.604,0.179,0.071
Guinea,Sub-Saharan Africa,2018,3.964,7.500808716,0.629381716,50.65055084,0.705858171,0.173848122,0.773457825,0.344,0.792,0.211,0.394,0.185,0.094
Haiti,Latin America and Caribbean,2018,3.582,7.407795906,0.597163141,53.09695053,0.395070165,0.487097681,0.755475521,0.315,0.714,0.289,0.025,0.392,0.104
Honduras,Latin America and Caribbean,2018,5.504,8.386997223,0.798036039,63.58446121,0.759944797,0.260578573,0.810827494,0.62,1.205,0.622,0.459,0.197,0.074
Hong Kong,East Asia,2018,5.43,,,,,,,1.405,1.29,1.03,0.524,0.246,0.291
Hungary,Central and Eastern Europe,2018,5.62,10.15791893,0.878176928,67.01953888,0.592039645,0.186147884,0.90556103,1.171,1.401,0.732,0.259,0.061,0.022
Iceland,Western Europe,2018,7.495,10.71117878,0.977497399,72.75598145,0.943218648,0.684818447,0.691877782,1.343,1.644,0.914,0.677,0.353,0.138
India,South Asia,2018,4.19,8.713383675,0.610865712,59.25737381,0.827820241,0.246470809,0.774644315,0.721,0.747,0.485,0.539,0.172,0.093
Indonesia,Southeast Asia,2018,5.093,9.284377098,0.801868558,60.43648911,0.826849282,0.775615573,0.914106369,0.899,1.215,0.522,0.538,0.484,0.018
Iran,Middle East and North Africa,2018,4.707,9.796599388,0.620776892,65.73571777,0.76056242,0.50422281,0.70802772,1.059,0.771,0.691,0.459,0.282,0.129
Iraq,Middle East and North Africa,2018,4.456,9.640294075,0.702425718,60.8644371,0.629619598,0.27883327,0.772016346,1.01,0.971,0.536,0.304,0.148,0.095
Ireland,Western Europe,2018,6.977,11.04609489,0.952267706,71.57515717,0.890615284,0.63651377,0.382129222,1.448,1.583,0.876,0.614,0.307,0.306
Israel,Middle East and North Africa,2018,7.19,10.39169025,0.891086698,71.95492554,0.764510691,0.516909897,0.795871079,1.244,1.433,0.888,0.464,0.262,0.082
Italy,Western Europe,2018,6,10.4569397,0.918766439,73.7829361,0.610554516,0.326457053,0.894133627,1.264,1.501,0.946,0.281,0.137,0.028
Ivory Coast,Sub-Saharan Africa,2018,4.671,8.133846283,0.661694646,46.52259064,0.766587436,0.160901174,0.756601632,0.541,0.872,0.08,0.467,0.146,0.103
Jamaica,Latin America and Caribbean,2018,5.89,9.025864601,0.915701866,65.81879425,0.858068526,0.156673923,0.888890028,0.819,1.493,0.693,0.575,0.096,0.031
Japan,East Asia,2018,5.915,10.55351734,0.902810693,75.08824158,0.839335978,0.245056108,0.670361459,1.294,1.462,0.988,0.553,0.079,0.15
Jordan,Middle East and North Africa,2018,5.161,9.035596848,0.822467089,64.29178619,0.767685294,0.206455469,,0.822,1.265,0.645,0.468,0.13,0.134
Kazakhstan,Commonwealth of Independent States,2018,5.79,10.06666183,0.925234258,63.86494446,0.755724132,0.314800054,0.723837793,1.143,1.516,0.631,0.454,0.148,0.121
Kenya,Sub-Saharan Africa,2018,4.41,7.980463028,0.73378247,58.29691315,0.797864199,0.46963051,0.844873846,0.493,1.048,0.454,0.504,0.352,0.055
Kosovo,Central and Eastern Europe,2018,5.662,9.14228344,0.808084726,,0.751152515,0.429290354,0.904268086,0.855,1.23,0.578,0.448,0.274,0.023
Kuwait,Middle East and North Africa,2018,6.083,11.13002491,0.837385178,65.24454498,0.840411305,0.425504118,,1.474,1.301,0.675,0.554,0.167,0.106
Kyrgyzstan,Commonwealth of Independent States,2018,5.131,8.097990036,0.884335458,62.68017578,0.828307033,0.368075967,0.882819533,0.53,1.416,0.594,0.54,0.281,0.035
Laos,Southeast Asia,2018,4.623,8.708567619,0.727889597,57.8695755,0.900917172,0.371115685,0.626053154,0.72,1.034,0.441,0.626,0.23,0.174
Latvia,Central and Eastern Europe,2018,5.933,10.08394718,0.899831951,65.10926056,0.679467142,0.228871495,0.824202657,1.148,1.454,0.671,0.363,0.092,0.066
Lebanon,Middle East and North Africa,2018,5.199,9.494716644,0.782185674,68.71563721,0.61949873,0.329722315,0.884623826,0.965,1.166,0.785,0.292,0.187,0.034
Lesotho,Sub-Saharan Africa,2018,3.808,7.914381981,0.802021265,46.48040009,0.729934275,0.097547829,0.740821719,0.472,1.215,0.079,0.423,0.116,0.112
Liberia,Sub-Saharan Africa,2018,3.495,6.640143394,0.656341314,52.38557816,0.726524651,0.140305057,0.891234457,0.076,0.858,0.267,0.419,0.206,0.03
Libya,Middle East and North Africa,2018,5.566,9.560900688,0.857142568,61.38998795,0.791323543,0.245409578,0.673075855,0.985,1.35,0.553,0.496,0.116,0.148
Lithuania,Central and Eastern Europe,2018,5.952,10.24080372,0.92958951,66.51541138,0.668457568,0.139114007,0.934920669,1.197,1.527,0.716,0.35,0.026,0.006
Luxembourg,Western Europe,2018,6.91,11.45878601,0.926702619,72.2013092,0.905802071,0.49634555,0.354121447,1.576,1.52,0.896,0.632,0.196,0.321
Macedonia,Central and Eastern Europe,2018,5.185,9.47803688,0.811981857,65.7304306,0.706000268,0.307578921,0.849811912,0.959,1.239,0.691,0.394,0.173,0.052
Madagascar,Sub-Saharan Africa,2018,3.774,7.239486694,0.676454842,56.6400032,0.560127676,0.105848134,0.85706389,0.262,0.908,0.402,0.221,0.155,0.049
Malawi,Sub-Saharan Africa,2018,3.587,6.994550705,0.526804507,53.61896133,0.820440769,0.173484012,0.798514843,0.186,0.541,0.306,0.531,0.21,0.08
Malaysia,Southeast Asia,2018,6.322,10.12669563,0.819711864,65.05530548,0.67375505,0.574268162,0.837454677,1.161,1.258,0.669,0.356,0.311,0.059
Mali,Sub-Saharan Africa,2018,4.447,7.584618568,0.80947119,48.77823639,0.683123887,0.111183062,0.843466878,0.37,1.233,0.152,0.367,0.139,0.056
Malta,Western Europe,2018,6.627,10.47640324,0.92867434,71.82951355,0.917005301,0.701128483,0.68407321,1.27,1.525,0.884,0.645,0.376,0.142
Mauritania,Sub-Saharan Africa,2018,4.356,8.185921669,0.814312577,53.18614578,0.48229,0.147491634,0.774384141,0.557,1.245,0.292,0.129,0.134,0.093
Mauritius,Sub-Saharan Africa,2018,5.891,9.898105621,0.872500658,65.51927185,0.865327895,0.451298952,0.854563832,1.09,1.387,0.684,0.584,0.245,0.05
Mexico,Latin America and Caribbean,2018,6.488,9.731403351,0.817257643,67.93598938,0.777239978,0.165230244,0.771834075,1.038,1.252,0.761,0.479,0.069,0.095
Moldova,Commonwealth of Independent States,2018,5.64,8.50574398,0.837060153,63.51566315,0.569458485,0.228209421,0.946051538,0.657,1.301,0.62,0.232,0.171,0
Mongolia,East Asia,2018,5.125,9.332962036,0.925548017,62.10375214,0.706538558,0.420851588,0.888112187,0.914,1.517,0.575,0.395,0.253,0.032
Montenegro,Central and Eastern Europe,2018,5.347,9.66409874,0.828355908,66.94611359,0.592260122,0.225287452,0.796306431,1.017,1.279,0.729,0.259,0.111,0.081
Morocco,Middle East and North Africa,2018,5.254,8.898159027,0.631378412,65.04904938,0.761203766,0.035593998,0.809573472,0.779,0.797,0.669,0.46,0.026,0.074
Mozambique,Sub-Saharan Africa,2018,4.417,7.032855511,0.67410183,49.42869949,0.820715189,0.168333516,0.654548347,0.198,0.902,0.173,0.531,0.206,0.158
Myanmar,Southeast Asia,2018,4.308,8.587717056,0.785158336,57.50941849,0.861743927,0.899886489,0.617967665,0.682,1.174,0.429,0.58,0.598,0.178
Namibia,Sub-Saharan Africa,2018,4.441,9.203362465,0.829156399,55.49542618,0.810979486,0.098181263,0.828175962,0.874,1.281,0.365,0.519,0.051,0.064
Nepal,South Asia,2018,4.88,7.763106823,0.807448566,60.94758224,0.816732287,0.381380349,0.802883983,0.425,1.228,0.539,0.526,0.302,0.078
Netherlands,Western Europe,2018,7.441,10.76772881,0.913710773,71.61999512,0.910886884,0.656768739,0.402848542,1.361,1.488,0.878,0.638,0.333,0.295
New Zealand,North America and ANZ,2018,7.324,10.46938705,0.959618747,71.56855011,0.936796427,0.682524621,0.228876606,1.268,1.601,0.876,0.669,0.365,0.389
Nicaragua,Latin America and Caribbean,2018,6.141,8.543291092,0.844738066,66.02167511,0.817247272,0.292489469,0.709488451,0.668,1.319,0.7,0.527,0.208,0.128
Niger,Sub-Saharan Africa,2018,4.166,6.818792343,0.659665585,50.94501114,0.702045143,0.107465871,0.764081836,0.131,0.867,0.221,0.39,0.175,0.099
Nigeria,Sub-Saharan Africa,2018,5.155,8.610159874,0.784353793,45.49649048,0.762667954,0.284790784,0.888043284,0.689,1.172,0.048,0.462,0.201,0.032
Northern Cyprus,Western Europe,2018,5.835,,,,,,,1.229,1.211,0.909,0.495,0.179,0.154
Norway,Western Europe,2018,7.594,11.07193184,0.952147007,71.086586,0.951561332,0.625536561,0.319610327,1.456,1.582,0.861,0.686,0.286,0.34
Pakistan,South Asia,2018,5.472,8.492357254,0.636363983,57.33160782,0.655409873,0.298179924,0.737520158,0.652,0.81,0.424,0.334,0.216,0.113
Palestinian Territories,Middle East and North Africa,2018,4.743,8.460144997,0.802767038,62.95491028,0.59805429,0.086062767,0.805517614,0.642,1.217,0.602,0.266,0.086,0.076
Panama,Latin America and Caribbean,2018,6.43,9.968957901,0.893325925,67.87735748,0.876232862,0.27113536,0.830189526,1.112,1.438,0.759,0.597,0.125,0.063
Paraguay,Latin America and Caribbean,2018,5.681,9.077331543,0.927525759,63.35182571,0.828851402,0.258835465,0.809968591,0.835,1.522,0.615,0.541,0.162,0.074
Peru,Latin America and Caribbean,2018,5.663,9.395082474,0.815927446,65.20940399,0.819967449,0.175812826,0.88358295,0.934,1.249,0.674,0.53,0.092,0.034
Philippines,Southeast Asia,2018,5.524,8.887071609,0.841832042,60.12985229,0.914903224,0.179394484,0.752503037,0.775,1.312,0.513,0.643,0.12,0.105
Poland,Central and Eastern Europe,2018,6.123,10.17238712,0.897184134,68.57077789,0.833217442,0.259615868,0.828770638,1.176,1.448,0.781,0.546,0.108,0.064
Portugal,Western Europe,2018,5.41,10.21084213,0.889680147,71.80517578,0.84693563,0.182340503,0.915970087,1.188,1.429,0.884,0.562,0.055,0.017
Qatar,Middle East and North Africa,2018,6.374,11.6931572,,67.53752136,,,,1.649,1.303,0.748,0.654,0.256,0.171
Romania,Central and Eastern Europe,2018,5.945,9.979952812,0.80361259,66.85708618,0.817901909,0.214329153,0.945374608,1.116,1.219,0.726,0.528,0.088,0.001
Russia,Commonwealth of Independent States,2018,5.81,10.0938797,0.909935653,62.83291626,0.710038066,0.188827589,0.899817526,1.151,1.479,0.599,0.399,0.065,0.025
Rwanda,Sub-Saharan Africa,2018,3.408,7.464259148,0.671545029,56.58612061,0.909072161,0.193597957,0.126146942,0.332,0.896,0.4,0.636,0.2,0.444
Saudi Arabia,Middle East and North Africa,2018,6.371,10.82507515,0.849554539,63.93116379,0.802285314,0.29694277,,1.379,1.331,0.633,0.509,0.098,0.127
Senegal,Sub-Saharan Africa,2018,4.631,7.774437428,0.762184322,57.63000488,0.715303302,0.122192129,0.795054495,0.429,1.117,0.433,0.406,0.138,0.082
Serbia,Central and Eastern Europe,2018,5.398,9.527345657,0.86507827,65.5536499,0.616313636,0.250889659,0.867465258,0.975,1.369,0.685,0.288,0.134,0.043
Sierra Leone,Sub-Saharan Africa,2018,4.571,7.219619751,0.637856841,43.99452591,0.672936916,0.235969976,0.848775864,0.256,0.813,0,0.355,0.238,0.053
Singapore,Southeast Asia,2018,6.343,11.30852604,0.8985461,75.72083282,0.905234754,0.588738441,0.103113577,1.529,1.451,1.008,0.631,0.261,0.457
Slovakia,Central and Eastern Europe,2018,6.173,10.2827034,0.933639348,68.42314148,0.671541095,0.285165846,0.92114085,1.21,1.537,0.776,0.354,0.118,0.014
Slovenia,Central and Eastern Europe,2018,5.948,10.31210327,0.921112299,70.94329071,0.90656358,0.351247758,0.852600038,1.219,1.506,0.856,0.633,0.16,0.051
Somalia,Sub-Saharan Africa,2018,4.982,,0.596474707,47.62682343,0.940793991,0.175083295,0.425927848,0,0.712,0.115,0.674,0.238,0.282
South Africa,Sub-Saharan Africa,2018,4.724,9.415628433,0.881908178,54.38080597,0.808618486,0.194970846,0.843749583,0.94,1.41,0.33,0.516,0.103,0.056
South Korea,East Asia,2018,5.875,10.46389961,0.797612429,74.04169464,0.579579115,0.389888555,0.851699948,1.266,1.204,0.955,0.244,0.175,0.051
South Sudan,Sub-Saharan Africa,2018,3.254,7.480453014,0.553805053,49.57999039,0.468049556,0.255653292,0.751583517,0.337,0.608,0.177,0.112,0.224,0.106
Spain,Western Europe,2018,6.31,10.41414165,0.933882892,74.36348724,0.751719594,0.331335902,0.810376465,1.251,1.538,0.965,0.449,0.142,0.074
Sri Lanka,South Asia,2018,4.471,9.34476757,0.842643261,65.14221191,0.866356611,0.514083564,0.854016483,0.918,1.314,0.672,0.585,0.307,0.05
Sudan,Sub-Saharan Africa,2018,4.139,8.340058327,0.812276661,53.82001114,0.387828946,0.157809615,0.795744121,0.605,1.24,0.312,0.016,0.134,0.082
Sweden,Western Europe,2018,7.314,10.75016117,0.919106185,72.74526978,0.928836584,0.580782294,0.239266381,1.355,1.501,0.913,0.659,0.285,0.383
Switzerland,Western Europe,2018,7.487,10.95663357,0.938522935,73.17375946,0.929152191,0.549966753,0.288247705,1.42,1.549,0.927,0.66,0.256,0.357
Syria,Middle East and North Africa,2018,3.462,,0.461512834,60.95451355,0.448427856,0.275650412,0.680255592,0.689,0.382,0.539,0.088,0.376,0.144
Taiwan,East Asia,2018,6.441,,0.892336071,70.97997284,0.725405931,0.37128371,0.802928567,1.365,1.436,0.857,0.418,0.151,0.078
Tajikistan,Commonwealth of Independent States,2018,5.352,7.91971159,0.78732276,62.81214523,0.79769361,0.250162154,0.696459174,0.474,1.179,0.598,0.503,0.214,0.136
Tanzania,Sub-Saharan Africa,2018,3.303,7.857804298,0.710566342,55.99565125,0.778706789,0.333040565,0.767235875,0.455,0.991,0.381,0.481,0.27,0.097
Thailand,Southeast Asia,2018,6.072,9.659890175,0.884689093,66.23813629,0.910272241,0.617245138,0.892853379,1.016,1.417,0.707,0.637,0.364,0.029
Togo,Sub-Saharan Africa,2018,3.999,7.22990799,0.499363661,51.95452881,0.739340305,0.109302483,0.760809302,0.259,0.474,0.253,0.434,0.158,0.101
Trinidad & Tobago,Latin America and Caribbean,2018,6.192,,,,,,,1.223,1.492,0.564,0.575,0.171,0.019
Tunisia,Middle East and North Africa,2018,4.592,9.286602974,0.675955236,65.72196198,0.601712465,0.085977875,0.830830932,0.9,0.906,0.69,0.271,0.04,0.063
Turkey,Middle East and North Africa,2018,5.483,10.08501816,0.869648397,65.5740509,0.646940053,0.251631469,0.745847404,1.148,1.38,0.686,0.324,0.106,0.109
Turkmenistan,Commonwealth of Independent States,2018,5.636,9.658661842,0.931915939,60.25896454,0.724600852,0.361354798,,1.016,1.533,0.517,0.417,0.199,0.037
Uganda,Sub-Saharan Africa,2018,4.161,7.430361271,0.751009703,51.45369339,0.752453089,0.284946442,0.834780514,0.322,1.09,0.237,0.45,0.259,0.061
Ukraine,Commonwealth of Independent States,2018,4.103,8.943782806,0.88285476,63.17077637,0.510923445,0.290620297,0.925533473,0.793,1.413,0.609,0.163,0.187,0.011
United Arab Emirates,Middle East and North Africa,2018,6.774,11.10885906,0.83496052,68.42332458,0.937612772,0.606992126,,1.467,1.296,0.776,0.67,0.284,0.186
United Kingdom,Western Europe,2018,6.814,10.57631779,0.942500651,71.79316711,0.822235167,0.674260974,0.444424927,1.301,1.559,0.883,0.533,0.354,0.272
United States of America,North America and ANZ,2018,6.886,10.8869915,0.906464398,69.7709198,0.834553838,0.594430208,0.700341403,1.398,1.471,0.819,0.547,0.291,0.133
Uruguay,Latin America and Caribbean,2018,6.379,9.906208992,0.901662707,68.24829865,0.899777234,0.271785647,0.659914434,1.093,1.459,0.771,0.625,0.13,0.155
Uzbekistan,Commonwealth of Independent States,2018,6.096,8.705645561,0.952999771,63.03148651,0.983573198,0.488877624,0.469021022,0.719,1.584,0.605,0.724,0.328,0.259
Venezuela,Latin America and Caribbean,2018,4.806,9.594682693,0.9060027,64.67490387,0.486134559,0.136016473,0.851343453,0.996,1.469,0.657,0.133,0.056,0.052
Vietnam,Southeast Asia,2018,5.103,8.692094803,0.863339365,66.07466125,0.894213021,0.25137803,0.79990226,0.715,1.365,0.702,0.618,0.177,0.079
Yemen,Middle East and North Africa,2018,3.355,7.814972401,0.743860483,54.79708099,0.579306424,0.033717103,0.828243613,0.442,1.073,0.343,0.244,0.083,0.064
Zambia,Sub-Saharan Africa,2018,4.377,8.203147888,0.733560264,53.26426315,0.796939313,0.283819616,0.795381129,0.562,1.047,0.295,0.503,0.221,0.082
Zimbabwe,Sub-Saharan Africa,2018,3.692,7.544406891,0.752728462,51.796772,0.71566838,0.094643012,0.764015973,0.357,1.094,0.248,0.406,0.132,0.099
Afghanistan,South Asia,2019,3.203,7.458468914,0.419972867,52.40000153,0.393656164,-0.096548922,0.923849106,0.35,0.517,0.361,0,0.158,0.025
Albania,Central and Eastern Europe,2019,4.719,9.456568718,0.686364889,69,0.777351439,-0.100784108,0.914284289,0.947,0.848,0.874,0.383,0.178,0.027
Algeria,Middle East and North Africa,2019,5.211,9.537368774,0.803258657,66.09999847,0.385083437,-0.017092422,0.740609348,1.002,1.16,0.785,0.086,0.073,0.114
Argentina,Sub-Saharan Africa,2019,6.086,9.772139549,0.89637053,69,0.817052603,-0.202614754,0.830459774,1.092,1.432,0.881,0.471,0.066,0.05
Armenia,Latin America and Caribbean,2019,4.559,,,,,,,0.85,1.055,0.815,0.283,0.095,0.064
Australia,Commonwealth of Independent States,2019,7.228,10.72549248,0.942774355,73.90000153,0.917536914,0.117621675,0.430208653,1.372,1.548,1.036,0.557,0.332,0.29
Austria,North America and ANZ,2019,7.246,10.75617981,0.964488804,73.30000305,0.90342766,0.063280828,0.457088888,1.376,1.475,1.016,0.532,0.244,0.226
Azerbaijan,Western Europe ,2019,5.208,9.704785347,0.88675642,65.80000305,0.854248524,-0.231503099,0.457260668,1.043,1.147,0.769,0.351,0.035,0.182
Bahrain,Commonwealth of Independent States,2019,6.199,,,,,,,1.362,1.368,0.871,0.536,0.255,0.11
Bangladesh,Middle East and North Africa,2019,4.456,8.323946953,0.673172176,64.80000305,0.90193665,-0.047552045,0.656004608,0.562,0.928,0.723,0.527,0.166,0.143
Belarus,South Asia,2019,5.323,9.802852631,0.916740477,66.40000153,0.656933606,-0.190075815,0.545904756,1.067,1.465,0.789,0.235,0.094,0.142
Belgium,Commonwealth of Independent States,2019,6.923,10.68282318,0.884230494,72.19999695,0.776203632,-0.168733805,0.672497511,1.356,1.504,0.986,0.473,0.16,0.21
